Fecha,CCAA,Tipo_Producto,Producto_slug,Consumo_Tm
2025-04,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8461
2025-04,Canarias,OTRAS GASOLINAS,OtrasGasolinas,6
2025-04,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,105726
2025-04,Canarias,OTROS GASOLEOS,OtrosGasoleos,171895
2025-04,Canarias,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,102727
2025-04,Cantabria,BIODIESEL,Biodiesel,485
2025-04,Cantabria,BIOETANOL,Bioetanol,0
2025-04,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,185
2025-04,Cantabria,GLP,GLP,1571
2025-04,Cantabria,GASÓLEO A,GasoleoA,24278
2025-04,Cantabria,GASÓLEO B,GasoleoB,4768
2025-04,Cantabria,GASÓLEO C,GasoleoC,114
2025-04,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7549
2025-04,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,328
2025-04,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,1
2025-04,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,Cantabria,OTROS GASOLEOS,OtrosGasoleos,1535
2025-04,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,1093
2025-04,Castilla - La Mancha,BIODIESEL,Biodiesel,960
2025-04,Castilla - La Mancha,BIOETANOL,Bioetanol,0
2025-04,Castilla - La Mancha,FUELÓLEO  BIA,Fueloleo_BIA,329
2025-04,Castilla - La Mancha,GLP,GLP,5599
2025-04,Castilla - La Mancha,GASÓLEO A,GasoleoA,109255
2025-04,Castilla - La Mancha,GASÓLEO B,GasoleoB,35997
2025-04,Castilla - La Mancha,GASÓLEO C,GasoleoC,9766
2025-04,Castilla - La Mancha,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,25243
2025-04,Castilla - La Mancha,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,965
2025-04,Castilla - La Mancha,OTRAS GASOLINAS,OtrasGasolinas,18
2025-04,Castilla - La Mancha,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,Castilla - La Mancha,OTROS GASOLEOS,OtrosGasoleos,0
2025-04,Castilla - La Mancha,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Castilla - La Mancha,QUEROSENO AVIACIÓN,QuerosenoAviacion,103
2025-04,Castilla y León,BIODIESEL,Biodiesel,535
2025-04,Castilla y León,BIOETANOL,Bioetanol,0
2025-04,Castilla y León,FUELÓLEO  BIA,Fueloleo_BIA,303
2025-04,Castilla y León,GLP,GLP,6928
2025-04,Castilla y León,GASÓLEO A,GasoleoA,140467
2025-04,Castilla y León,GASÓLEO B,GasoleoB,48799
2025-04,Castilla y León,GASÓLEO C,GasoleoC,14182
2025-04,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,31618
2025-04,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1600
2025-04,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,77
2025-04,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2025-04,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,299
2025-04,Cataluña,BIODIESEL,Biodiesel,2682
2025-04,Cataluña,BIOETANOL,Bioetanol,0
2025-04,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,24914
2025-04,Cataluña,GLP,GLP,12962
2025-04,Cataluña,GASÓLEO A,GasoleoA,300313
2025-04,Cataluña,GASÓLEO B,GasoleoB,35532
2025-04,Cataluña,GASÓLEO C,GasoleoC,6367
2025-04,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,96885
2025-04,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4760
2025-04,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,109
2025-04,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,63258
2025-04,Cataluña,OTROS GASOLEOS,OtrosGasoleos,35805
2025-04,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,113037
2025-04,Ceuta,BIODIESEL,Biodiesel,0
2025-04,Ceuta,BIOETANOL,Bioetanol,0
2025-04,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,4784
2025-04,Ceuta,GLP,GLP,222
2025-04,Ceuta,GASÓLEO A,GasoleoA,995
2025-04,Ceuta,GASÓLEO B,GasoleoB,0
2025-04,Ceuta,GASÓLEO C,GasoleoC,54
2025-04,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,528
2025-04,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,35
2025-04,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2025-04,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,7421
2025-04,Ceuta,OTROS GASOLEOS,OtrosGasoleos,8670
2025-04,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,54
2025-04,Comunitat Valenciana,BIODIESEL,Biodiesel,673
2025-04,Comunitat Valenciana,BIOETANOL,Bioetanol,1
2025-04,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,214
2025-04,Comunitat Valenciana,GLP,GLP,12146
2025-04,Comunitat Valenciana,GASÓLEO A,GasoleoA,170997
2025-04,Comunitat Valenciana,GASÓLEO B,GasoleoB,18293
2025-04,Comunitat Valenciana,GASÓLEO C,GasoleoC,3331
2025-04,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,64085
2025-04,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2626
2025-04,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,22
2025-04,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,15516
2025-04,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,25619
2025-04,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,-1
2025-04,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,42888
2025-04,ESPAÑA,BIODIESEL,Biodiesel,14145
2025-04,ESPAÑA,BIOETANOL,Bioetanol,1
2025-04,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,254902
2025-04,ESPAÑA,GLP,GLP,113198
2025-04,ESPAÑA,GASÓLEO A,GasoleoA,1836554
2025-04,ESPAÑA,GASÓLEO B,GasoleoB,314712
2025-04,ESPAÑA,GASÓLEO C,GasoleoC,91588
2025-04,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,555674
2025-04,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,31799
2025-04,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,431
2025-04,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,449333
2025-04,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,312283
2025-04,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,1
2025-04,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,624305
2025-04,Extremadura,BIODIESEL,Biodiesel,151
2025-04,Extremadura,BIOETANOL,Bioetanol,0
2025-04,Extremadura,FUELÓLEO  BIA,Fueloleo_BIA,356
2025-04,Extremadura,GLP,GLP,4338
2025-04,Extremadura,GASÓLEO A,GasoleoA,57951
2025-04,Extremadura,GASÓLEO B,GasoleoB,13023
2025-04,Extremadura,GASÓLEO C,GasoleoC,938
2025-04,Extremadura,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,11126
2025-04,Extremadura,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,358
2025-04,Extremadura,OTRAS GASOLINAS,OtrasGasolinas,1
2025-04,Extremadura,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,Extremadura,OTROS GASOLEOS,OtrosGasoleos,0
2025-04,Extremadura,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Extremadura,QUEROSENO AVIACIÓN,QuerosenoAviacion,432
2025-04,Galicia,BIODIESEL,Biodiesel,226
2025-04,Galicia,BIOETANOL,Bioetanol,0
2025-04,Galicia,FUELÓLEO  BIA,Fueloleo_BIA,3518
2025-04,Galicia,GLP,GLP,9154
2025-04,Galicia,GASÓLEO A,GasoleoA,111227
2025-04,Galicia,GASÓLEO B,GasoleoB,23064
2025-04,Galicia,GASÓLEO C,GasoleoC,13399
2025-04,Galicia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,26854
2025-04,Galicia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1390
2025-04,Galicia,OTRAS GASOLINAS,OtrasGasolinas,9
2025-04,Galicia,OTROS FUELÓLEOS,OtrosFueloleos,2018
2025-04,Galicia,OTROS GASOLEOS,OtrosGasoleos,9174
2025-04,Galicia,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Galicia,QUEROSENO AVIACIÓN,QuerosenoAviacion,6251
2025-04,"Madrid, Comunidad de",BIODIESEL,Biodiesel,2431
2025-04,"Madrid, Comunidad de",BIOETANOL,Bioetanol,0
2025-04,"Madrid, Comunidad de",FUELÓLEO  BIA,Fueloleo_BIA,321
2025-04,"Madrid, Comunidad de",GLP,GLP,8938
2025-04,"Madrid, Comunidad de",GASÓLEO A,GasoleoA,148497
2025-04,"Madrid, Comunidad de",GASÓLEO B,GasoleoB,10851
2025-04,"Madrid, Comunidad de",GASÓLEO C,GasoleoC,14433
2025-04,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,74104
2025-04,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2949
2025-04,"Madrid, Comunidad de",OTRAS GASOLINAS,OtrasGasolinas,55
2025-04,"Madrid, Comunidad de",OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,"Madrid, Comunidad de",OTROS GASOLEOS,OtrosGasoleos,123
2025-04,"Madrid, Comunidad de",OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,"Madrid, Comunidad de",QUEROSENO AVIACIÓN,QuerosenoAviacion,224470
2025-04,Melilla,BIODIESEL,Biodiesel,0
2025-04,Melilla,BIOETANOL,Bioetanol,0
2025-04,Melilla,FUELÓLEO  BIA,Fueloleo_BIA,4883
2025-04,Melilla,GLP,GLP,197
2025-04,Melilla,GASÓLEO A,GasoleoA,1025
2025-04,Melilla,GASÓLEO B,GasoleoB,0
2025-04,Melilla,GASÓLEO C,GasoleoC,0
2025-04,Melilla,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,599
2025-04,Melilla,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,0
2025-04,Melilla,OTRAS GASOLINAS,OtrasGasolinas,0
2025-04,Melilla,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,Melilla,OTROS GASOLEOS,OtrosGasoleos,0
2025-04,Melilla,OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,Melilla,QUEROSENO AVIACIÓN,QuerosenoAviacion,180
2025-04,"Murcia, Región de",BIODIESEL,Biodiesel,1545
2025-04,"Murcia, Región de",BIOETANOL,Bioetanol,0
2025-04,"Murcia, Región de",FUELÓLEO  BIA,Fueloleo_BIA,163
2025-04,"Murcia, Región de",GLP,GLP,3912
2025-04,"Murcia, Región de",GASÓLEO A,GasoleoA,77398
2025-04,"Murcia, Región de",GASÓLEO B,GasoleoB,12696
2025-04,"Murcia, Región de",GASÓLEO C,GasoleoC,591
2025-04,"Murcia, Región de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,15279
2025-04,"Murcia, Región de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,632
2025-04,"Murcia, Región de",OTRAS GASOLINAS,OtrasGasolinas,8
2025-04,"Murcia, Región de",OTROS FUELÓLEOS,OtrosFueloleos,129
2025-04,"Murcia, Región de",OTROS GASOLEOS,OtrosGasoleos,1476
2025-04,"Murcia, Región de",OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,"Murcia, Región de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1558
2025-04,"Navarra, Comunidad Foral de",BIODIESEL,Biodiesel,453
2025-04,"Navarra, Comunidad Foral de",BIOETANOL,Bioetanol,0
2025-04,"Navarra, Comunidad Foral de",FUELÓLEO  BIA,Fueloleo_BIA,266
2025-04,"Navarra, Comunidad Foral de",GLP,GLP,1215
2025-04,"Navarra, Comunidad Foral de",GASÓLEO A,GasoleoA,59200
2025-04,"Navarra, Comunidad Foral de",GASÓLEO B,GasoleoB,7372
2025-04,"Navarra, Comunidad Foral de",GASÓLEO C,GasoleoC,975
2025-04,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7906
2025-04,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,305
2025-04,"Navarra, Comunidad Foral de",OTRAS GASOLINAS,OtrasGasolinas,2
2025-04,"Navarra, Comunidad Foral de",OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,"Navarra, Comunidad Foral de",OTROS GASOLEOS,OtrosGasoleos,0
2025-04,"Navarra, Comunidad Foral de",OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,"Navarra, Comunidad Foral de",QUEROSENO AVIACIÓN,QuerosenoAviacion,183
2025-04,País Vasco,BIODIESEL,Biodiesel,1112
2025-04,País Vasco,BIOETANOL,Bioetanol,0
2025-04,País Vasco,FUELÓLEO  BIA,Fueloleo_BIA,266
2025-04,País Vasco,GLP,GLP,2947
2025-04,País Vasco,GASÓLEO A,GasoleoA,141229
2025-04,País Vasco,GASÓLEO B,GasoleoB,12112
2025-04,País Vasco,GASÓLEO C,GasoleoC,3943
2025-04,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,18914
2025-04,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1079
2025-04,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,3
2025-04,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,País Vasco,OTROS GASOLEOS,OtrosGasoleos,2301
2025-04,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,2
2025-04,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,9100
2025-04,"Rioja, La",BIODIESEL,Biodiesel,115
2025-04,"Rioja, La",BIOETANOL,Bioetanol,0
2025-04,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,40
2025-04,"Rioja, La",GLP,GLP,545
2025-04,"Rioja, La",GASÓLEO A,GasoleoA,12988
2025-04,"Rioja, La",GASÓLEO B,GasoleoB,3407
2025-04,"Rioja, La",GASÓLEO C,GasoleoC,1120
2025-04,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3030
2025-04,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,124
2025-04,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,7
2025-04,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2025-04,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2025-04,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2025-04,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,61
2025-05,Andalucía,BIODIESEL,Biodiesel,1591
2025-05,Andalucía,BIOETANOL,Bioetanol,0
2025-05,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,26995
2025-05,Andalucía,GLP,GLP,22338
2025-05,Andalucía,GASÓLEO A,GasoleoA,314491
2025-05,Andalucía,GASÓLEO B,GasoleoB,63809
2025-05,Andalucía,GASÓLEO C,GasoleoC,3581
2025-05,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,88380
2025-05,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3796
2025-05,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,142
2025-05,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,198611
2025-05,Andalucía,OTROS GASOLEOS,OtrosGasoleos,67451
2025-05,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,66016
2025-05,Aragón,BIODIESEL,Biodiesel,1975
2025-05,Aragón,BIOETANOL,Bioetanol,0
2025-05,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,200
2025-05,Aragón,GLP,GLP,2830
2025-05,Aragón,GASÓLEO A,GasoleoA,70188
2025-05,Aragón,GASÓLEO B,GasoleoB,21187
2025-05,Aragón,GASÓLEO C,GasoleoC,3213
2025-05,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,15488
2025-05,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,655
2025-05,Aragón,OTRAS GASOLINAS,OtrasGasolinas,6
2025-05,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,537
2025-05,Aragón,OTROS GASOLEOS,OtrosGasoleos,78
2025-05,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,7267
2025-05,"Asturias, Principado de",BIODIESEL,Biodiesel,68
2025-05,"Asturias, Principado de",BIOETANOL,Bioetanol,10
2025-05,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,727
2025-05,"Asturias, Principado de",GLP,GLP,1944
2025-05,"Asturias, Principado de",GASÓLEO A,GasoleoA,34631
2025-05,"Asturias, Principado de",GASÓLEO B,GasoleoB,6908
2025-05,"Asturias, Principado de",GASÓLEO C,GasoleoC,1889
2025-05,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,9591
2025-05,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,597
2025-05,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,1
2025-05,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,186
2025-05,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,2709
2025-05,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,2012
2025-05,"Balears, Illes",BIODIESEL,Biodiesel,0
2025-05,"Balears, Illes",BIOETANOL,Bioetanol,0
2025-05,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2025-05,"Balears, Illes",GLP,GLP,4370
2025-05,"Balears, Illes",GASÓLEO A,GasoleoA,30553
2025-05,"Balears, Illes",GASÓLEO B,GasoleoB,3595
2025-05,"Balears, Illes",GASÓLEO C,GasoleoC,8330
2025-05,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,24358
2025-05,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1127
2025-05,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,29
2025-05,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2025-05,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,4417
2025-05,"Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,"Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,75248
2025-05,Canarias,BIODIESEL,Biodiesel,56
2025-05,Canarias,BIOETANOL,Bioetanol,0
2025-05,Canarias,FUELÓLEO  BIA,Fueloleo_BIA,133802
2025-05,Canarias,GLP,GLP,6526
2025-05,Canarias,GASÓLEO A,GasoleoA,53813
2025-05,Canarias,GASÓLEO B,GasoleoB,0
2025-05,Canarias,GASÓLEO C,GasoleoC,0
2025-05,Canarias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,36946
2025-05,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8896
2025-05,Canarias,OTRAS GASOLINAS,OtrasGasolinas,3
2025-05,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,92811
2025-05,Canarias,OTROS GASOLEOS,OtrosGasoleos,136294
2025-05,Canarias,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,87001
2025-05,Cantabria,BIODIESEL,Biodiesel,745
2025-05,Cantabria,BIOETANOL,Bioetanol,0
2025-05,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,451
2025-05,Cantabria,GLP,GLP,1272
2025-05,Cantabria,GASÓLEO A,GasoleoA,25207
2025-05,Cantabria,GASÓLEO B,GasoleoB,4079
2025-05,Cantabria,GASÓLEO C,GasoleoC,77
2025-05,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7554
2025-05,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,322
2025-05,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,1
2025-05,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-05,Cantabria,OTROS GASOLEOS,OtrosGasoleos,1396
2025-05,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,1211
2025-05,Castilla - La Mancha,BIODIESEL,Biodiesel,1541
2025-05,Castilla - La Mancha,BIOETANOL,Bioetanol,0
2025-05,Castilla - La Mancha,FUELÓLEO  BIA,Fueloleo_BIA,324
2025-05,Castilla - La Mancha,GLP,GLP,4192
2025-05,Castilla - La Mancha,GASÓLEO A,GasoleoA,109601
2025-05,Castilla - La Mancha,GASÓLEO B,GasoleoB,35157
2025-05,Castilla - La Mancha,GASÓLEO C,GasoleoC,4362
2025-05,Castilla - La Mancha,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,24128
2025-05,Castilla - La Mancha,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,822
2025-05,Castilla - La Mancha,OTRAS GASOLINAS,OtrasGasolinas,0
2025-05,Castilla - La Mancha,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-05,Castilla - La Mancha,OTROS GASOLEOS,OtrosGasoleos,0
2025-05,Castilla - La Mancha,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Castilla - La Mancha,QUEROSENO AVIACIÓN,QuerosenoAviacion,188
2025-05,Castilla y León,BIODIESEL,Biodiesel,999
2025-05,Castilla y León,BIOETANOL,Bioetanol,13
2025-05,Castilla y León,FUELÓLEO  BIA,Fueloleo_BIA,590
2025-05,Castilla y León,GLP,GLP,5502
2025-05,Castilla y León,GASÓLEO A,GasoleoA,145186
2025-05,Castilla y León,GASÓLEO B,GasoleoB,42955
2025-05,Castilla y León,GASÓLEO C,GasoleoC,9118
2025-05,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,29663
2025-05,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1464
2025-05,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,94
2025-05,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2025-05,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2025-05,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,464
2025-05,Cataluña,BIODIESEL,Biodiesel,3209
2025-05,Cataluña,BIOETANOL,Bioetanol,0
2025-05,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,13713
2025-05,Cataluña,GLP,GLP,10221
2025-05,Cataluña,GASÓLEO A,GasoleoA,311864
2025-05,Cataluña,GASÓLEO B,GasoleoB,33088
2025-05,Cataluña,GASÓLEO C,GasoleoC,4549
2025-05,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,99149
2025-05,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4569
2025-05,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,109
2025-05,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,56632
2025-05,Cataluña,OTROS GASOLEOS,OtrosGasoleos,44512
2025-05,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,126201
2025-05,Ceuta,BIODIESEL,Biodiesel,0
2025-05,Ceuta,BIOETANOL,Bioetanol,0
2025-05,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,2493
2025-05,Ceuta,GLP,GLP,201
2025-05,Ceuta,GASÓLEO A,GasoleoA,849
2025-05,Ceuta,GASÓLEO B,GasoleoB,0
2025-05,Ceuta,GASÓLEO C,GasoleoC,27
2025-05,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,518
2025-05,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,110
2025-05,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2025-05,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,4311
2025-05,Ceuta,OTROS GASOLEOS,OtrosGasoleos,14209
2025-05,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2025-05,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,54
2025-05,Comunitat Valenciana,BIODIESEL,Biodiesel,868
2025-05,Comunitat Valenciana,BIOETANOL,Bioetanol,0
2025-05,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,406
2025-05,Comunitat Valenciana,GLP,GLP,10155
2025-05,Comunitat Valenciana,GASÓLEO A,GasoleoA,176110
2025-05,Comunitat Valenciana,GASÓLEO B,GasoleoB,18748
2025-05,Comunitat Valenciana,GASÓLEO C,GasoleoC,2366
2025-05,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,64727
2025-05,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2588
2025-05,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,43
2025-05,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,18429
2025-05,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,30289
2025-05,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,15
2025-05,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,47487
2025-05,ESPAÑA,BIODIESEL,Biodiesel,18921
2025-05,ESPAÑA,BIOETANOL,Bioetanol,32
2025-05,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,189178
2025-05,ESPAÑA,GLP,GLP,95799
2025-05,ESPAÑA,GASÓLEO A,GasoleoA,1889524
2025-05,ESPAÑA,GASÓLEO B,GasoleoB,316162
2025-05,ESPAÑA,GASÓLEO C,GasoleoC,59240
2025-05,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,560025
2025-05,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,31717
2025-05,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,542
2025-05,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,373266
2025-05,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,316348
2025-05,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,15
2025-05,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,665727
2025-05,Extremadura,BIODIESEL,Biodiesel,208
